Date,Flight Number,From,To,Class,Price,Flow Card,Bags Checked,Meal Type
2024-01-23,PA002,New York,London,Business Class,409.2,Yes,1,Nut Free
2024-05-25,PA002,New York,London,Premium Economy,795.0,Yes,3,Egg Free
2024-07-15,PA002,New York,London,Premium Economy,892.5,Yes,1,Dairy Free
2024-12-15,PA002,New York,London,Business Class,626.4,Yes,3,Vegetarian
2024-11-28,PA008,Perth,New York,Business Class,740.4,Yes,2,Vegan
2024-12-07,PA006,Tokyo,London,First Class,214.0,Yes,2,
2024-08-10,PA005,London,Tokyo,Economy,2530.0,Yes,2,Egg Free
2024-12-01,PA010,Tokyo,New York,Premium Economy,942.5,Yes,0,Dairy Free
2024-08-26,PA009,New York,Tokyo,Economy,1150.0,Yes,2,
2024-12-02,PA005,London,Tokyo,First Class,651.0,Yes,3,Egg Free
2024-09-09,PA011,Perth,Tokyo,Premium Economy,847.5,Yes,2,Dairy Free
2024-07-02,PA001,London,New York,First Class,295.0,Yes,3,Egg Free
2024-03-22,PA010,Tokyo,New York,Economy,1985.0,Yes,0,
2024-08-26,PA006,Tokyo,London,First Class,399.0,Yes,2,Dairy Free
2024-03-01,PA005,London,Tokyo,Premium Economy,877.5,Yes,3,
2024-01-08,PA007,New York,Perth,Premium Economy,1110.0,Yes,2,Vegetarian
2024-04-15,PA004,Perth,London,First Class,646.0,Yes,3,Egg Free
2024-08-10,PA004,Perth,London,Business Class,435.59999999999997,Yes,1,Vegetarian
2024-05-25,PA002,New York,London,First Class,543.0,Yes,0,Dairy Free
2024-03-05,PA003,London,Perth,Premium Economy,1192.5,Yes,1,
2024-01-29,PA007,New York,Perth,Premium Economy,1122.5,Yes,3,Egg Free
2024-10-18,PA009,New York,Tokyo,Economy,2295.0,Yes,2,Nut Free
2024-12-12,PA010,Tokyo,New York,First Class,566.0,Yes,1,Nut Free
2024-06-26,PA006,Tokyo,London,Business Class,315.59999999999997,Yes,3,Vegetarian
2024-08-15,PA001,London,New York,Business Class,598.8,Yes,1,Nut Free
2024-08-21,PA001,London,New York,Business Class,249.6,Yes,3,Vegan
2024-01-28,PA009,New York,Tokyo,Business Class,613.1999999999999,Yes,1,Vegan
2024-09-20,PA003,London,Perth,Premium Economy,920.0,Yes,1,
2024-04-16,PA010,Tokyo,New York,Business Class,280.8,Yes,2,Egg Free
2024-07-25,PA002,New York,London,First Class,296.0,Yes,2,Vegan
2024-12-17,PA010,Tokyo,New York,Premium Economy,1307.5,Yes,1,Egg Free
2024-09-02,PA011,Perth,Tokyo,Business Class,427.2,Yes,2,Dairy Free
2024-12-28,PA002,New York,London,First Class,295.0,Yes,2,
2024-07-31,PA002,New York,London,First Class,501.0,Yes,1,
2024-08-18,PA005,London,Tokyo,Business Class,338.4,Yes,0,
2024-02-22,PA007,New York,Perth,Economy,2835.0,Yes,1,Vegan
2024-11-19,PA006,Tokyo,London,Business Class,330.0,Yes,2,Nut Free
2024-01-12,PA007,New York,Perth,Economy,2125.0,Yes,0,Vegetarian
2024-12-29,PA004,Perth,London,Business Class,550.8,Yes,0,Nut Free
2024-02-04,PA001,London,New York,Business Class,828.0,Yes,0,
2024-06-07,PA010,Tokyo,New York,Business Class,674.4,Yes,3,Vegetarian
2024-05-19,PA002,New York,London,First Class,239.0,Yes,0,Vegan
2024-01-09,PA012,Tokyo,Perth,Business Class,507.59999999999997,Yes,0,Dairy Free
2024-03-23,PA002,New York,London,Premium Economy,1625.0,Yes,0,Nut Free
2024-01-20,PA002,New York,London,First Class,201.0,Yes,1,Nut Free
2024-02-23,PA009,New York,Tokyo,Premium Economy,622.5,Yes,2,Vegetarian
2024-09-25,PA011,Perth,Tokyo,First Class,457.0,Yes,3,Nut Free
2024-12-09,PA010,Tokyo,New York,Premium Economy,1142.5,Yes,2,Vegan
2024-01-14,PA004,Perth,London,Economy,1020.0,Yes,0,Nut Free
2024-09-08,PA001,London,New York,First Class,427.0,Yes,1,Egg Free
2024-07-26,PA008,Perth,New York,Premium Economy,1410.0,Yes,0,Vegetarian
2024-02-07,PA009,New York,Tokyo,Premium Economy,1397.5,Yes,3,Vegan
2024-07-15,PA006,Tokyo,London,First Class,531.0,Yes,3,Egg Free
2024-01-31,PA010,Tokyo,New York,First Class,387.0,Yes,3,
2024-06-12,PA006,Tokyo,London,Business Class,525.6,Yes,3,Nut Free
2024-03-07,PA009,New York,Tokyo,Business Class,612.0,Yes,3,Nut Free
2024-03-08,PA004,Perth,London,First Class,524.0,Yes,3,Egg Free
2024-03-26,PA011,Perth,Tokyo,First Class,529.0,Yes,0,
2024-02-07,PA002,New York,London,Business Class,638.4,Yes,0,Nut Free
2024-06-15,PA004,Perth,London,First Class,453.0,Yes,3,Nut Free
2024-09-01,PA009,New York,Tokyo,First Class,247.0,Yes,3,Egg Free
2024-04-03,PA010,Tokyo,New York,Business Class,840.0,Yes,1,Vegan
2024-02-23,PA002,New York,London,Business Class,826.8,Yes,1,
2024-09-14,PA011,Perth,Tokyo,Premium Economy,1662.5,Yes,0,Nut Free
2024-03-10,PA008,Perth,New York,Business Class,398.4,Yes,1,Egg Free
2024-03-04,PA010,Tokyo,New York,First Class,636.0,Yes,0,Dairy Free
2024-10-14,PA006,Tokyo,London,Premium Economy,505.0,Yes,3,Vegetarian
2024-05-04,PA012,Tokyo,Perth,First Class,440.0,Yes,3,Egg Free
2024-07-22,PA005,London,Tokyo,Business Class,246.0,Yes,1,Dairy Free
2024-07-16,PA011,Perth,Tokyo,Business Class,649.1999999999999,Yes,1,Nut Free
2024-08-21,PA004,Perth,London,Economy,1675.0,Yes,0,Vegetarian
2024-08-31,PA011,Perth,Tokyo,Economy,3465.0,Yes,3,Dairy Free
2024-01-03,PA010,Tokyo,New York,Premium Economy,1490.0,Yes,3,Vegetarian
2024-07-25,PA009,New York,Tokyo,First Class,272.0,Yes,3,Dairy Free
2024-09-08,PA007,New York,Perth,Economy,1450.0,Yes,1,Dairy Free
2024-01-08,PA012,Tokyo,Perth,Business Class,679.1999999999999,Yes,3,Vegan
2024-06-23,PA010,Tokyo,New York,Economy,3490.0,Yes,2,
2024-08-13,PA004,Perth,London,Business Class,585.6,Yes,0,Nut Free
2024-01-02,PA012,Tokyo,Perth,First Class,580.0,Yes,1,Vegetarian
2024-01-09,PA008,Perth,New York,Premium Economy,527.5,Yes,1,Vegetarian
2024-03-28,PA001,London,New York,Economy,1915.0,Yes,2,Dairy Free
2024-10-13,PA006,Tokyo,London,Business Class,609.6,Yes,1,Nut Free
2024-01-07,PA010,Tokyo,New York,First Class,467.0,Yes,2,Dairy Free
2024-03-25,PA004,Perth,London,First Class,474.0,Yes,0,Vegan
2024-09-11,PA003,London,Perth,Business Class,595.1999999999999,Yes,3,Egg Free
2024-05-26,PA002,New York,London,Premium Economy,575.0,Yes,3,
2024-04-19,PA003,London,Perth,Premium Economy,682.5,Yes,1,
2024-05-06,PA005,London,Tokyo,Premium Economy,1207.5,Yes,2,Egg Free
2024-12-06,PA006,Tokyo,London,First Class,292.0,Yes,1,Dairy Free
2024-07-08,PA005,London,Tokyo,Premium Economy,887.5,Yes,3,Nut Free
2024-01-20,PA008,Perth,New York,Business Class,724.8,Yes,2,Vegan
2024-04-12,PA009,New York,Tokyo,Premium Economy,1705.0,Yes,0,Egg Free
2024-06-29,PA006,Tokyo,London,First Class,593.0,Yes,1,
2024-02-27,PA007,New York,Perth,Economy,1665.0,Yes,0,Vegetarian
2024-03-13,PA012,Tokyo,Perth,Premium Economy,1297.5,Yes,3,
2024-12-03,PA011,Perth,Tokyo,Economy,1540.0,Yes,1,Vegan
2024-10-15,PA007,New York,Perth,Economy,2135.0,Yes,0,Vegan
2024-04-30,PA009,New York,Tokyo,Premium Economy,660.0,Yes,3,Egg Free
2024-05-30,PA001,London,New York,Economy,3425.0,Yes,2,Vegan
2024-08-04,PA011,Perth,Tokyo,Premium Economy,1107.5,Yes,2,Nut Free
2024-09-10,PA003,London,Perth,First Class,653.0,Yes,1,Nut Free
2024-06-16,PA008,Perth,New York,Premium Economy,1525.0,Yes,1,Vegetarian
2024-01-26,PA001,London,New York,Economy,1770.0,Yes,0,Egg Free
2024-09-12,PA004,Perth,London,First Class,457.0,Yes,0,Nut Free
2024-07-24,PA004,Perth,London,Economy,3350.0,Yes,0,
2024-10-17,PA003,London,Perth,First Class,351.0,Yes,2,Vegetarian
2024-09-18,PA012,Tokyo,Perth,Business Class,588.0,Yes,1,
2024-11-10,PA008,Perth,New York,Premium Economy,515.0,Yes,1,Vegetarian
2024-07-16,PA009,New York,Tokyo,Economy,2795.0,Yes,1,Dairy Free
2024-04-25,PA009,New York,Tokyo,Business Class,658.8,Yes,2,Nut Free
2024-07-17,PA006,Tokyo,London,Business Class,447.59999999999997,Yes,2,Egg Free
2024-06-27,PA002,New York,London,Business Class,508.79999999999995,Yes,0,Dairy Free
2024-01-05,PA007,New York,Perth,Premium Economy,1220.0,Yes,2,Dairy Free
2024-05-03,PA006,Tokyo,London,First Class,414.0,Yes,1,Vegan
2024-05-09,PA001,London,New York,First Class,355.0,Yes,1,Egg Free
2024-01-11,PA003,London,Perth,Economy,3410.0,Yes,0,Egg Free
2024-04-22,PA011,Perth,Tokyo,Premium Economy,1737.5,Yes,1,Vegetarian
2024-06-07,PA007,New York,Perth,Business Class,319.2,Yes,3,Dairy Free
2024-02-28,PA006,Tokyo,London,Business Class,687.6,Yes,1,Nut Free
2024-08-13,PA007,New York,Perth,First Class,525.0,Yes,2,Egg Free
2024-09-16,PA004,Perth,London,Business Class,807.6,Yes,3,Dairy Free
2024-10-24,PA009,New York,Tokyo,Economy,1375.0,Yes,0,
2024-06-10,PA006,Tokyo,London,Economy,2095.0,Yes,2,Egg Free
2024-11-22,PA008,Perth,New York,Business Class,577.1999999999999,Yes,1,Nut Free
2024-12-21,PA007,New York,Perth,Business Class,446.4,Yes,2,Vegetarian
2024-06-15,PA003,London,Perth,Premium Economy,935.0,Yes,3,Nut Free
2024-10-09,PA011,Perth,Tokyo,First Class,451.0,Yes,3,Vegetarian
2024-05-21,PA010,Tokyo,New York,Business Class,435.59999999999997,Yes,0,Egg Free
2024-06-19,PA003,London,Perth,Premium Economy,692.5,Yes,1,
2024-08-14,PA009,New York,Tokyo,Premium Economy,1565.0,Yes,1,Vegan
2024-09-30,PA004,Perth,London,Economy,2760.0,Yes,3,Nut Free
2024-04-16,PA011,Perth,Tokyo,Economy,2995.0,Yes,3,Vegan
2024-09-01,PA007,New York,Perth,First Class,206.0,Yes,0,Nut Free
2024-08-18,PA004,Perth,London,Economy,2195.0,Yes,3,Egg Free
2024-11-10,PA011,Perth,Tokyo,Premium Economy,1707.5,Yes,3,Nut Free
2024-11-24,PA001,London,New York,First Class,534.0,Yes,2,Dairy Free
2024-01-23,PA003,London,Perth,Economy,3225.0,Yes,0,Nut Free
2024-02-16,PA002,New York,London,Economy,2075.0,Yes,3,Nut Free
2024-05-01,PA006,Tokyo,London,Business Class,510.0,Yes,3,Nut Free
2024-04-03,PA007,New York,Perth,Business Class,829.1999999999999,Yes,0,Egg Free
2024-04-21,PA003,London,Perth,First Class,215.0,Yes,0,Egg Free
2024-04-04,PA008,Perth,New York,Business Class,837.6,Yes,2,Vegetarian
2024-11-19,PA005,London,Tokyo,Business Class,432.0,Yes,0,Dairy Free
2024-07-29,PA004,Perth,London,Economy,2700.0,Yes,3,
2024-01-18,PA009,New York,Tokyo,First Class,301.0,Yes,0,Vegetarian
2024-11-12,PA008,Perth,New York,Business Class,627.6,Yes,3,Egg Free
2024-11-11,PA008,Perth,New York,Premium Economy,590.0,Yes,1,Vegan
2024-05-30,PA008,Perth,New York,Premium Economy,547.5,Yes,0,Egg Free
2024-03-31,PA008,Perth,New York,Premium Economy,1415.0,Yes,2,Vegetarian
2024-08-02,PA002,New York,London,Premium Economy,510.0,Yes,1,Dairy Free
2024-07-18,PA010,Tokyo,New York,Premium Economy,1672.5,Yes,0,
2024-05-10,PA002,New York,London,Premium Economy,832.5,Yes,0,Dairy Free
2024-10-13,PA003,London,Perth,Business Class,300.0,Yes,0,Nut Free
2024-11-13,PA006,Tokyo,London,Business Class,385.2,Yes,2,Vegan
2024-05-07,PA007,New York,Perth,Business Class,520.8,Yes,3,Vegetarian
2024-05-11,PA011,Perth,Tokyo,First Class,417.0,Yes,0,Dairy Free
2024-05-14,PA006,Tokyo,London,Premium Economy,720.0,Yes,3,Egg Free
2024-10-31,PA008,Perth,New York,First Class,215.0,Yes,1,Nut Free
2024-07-15,PA004,Perth,London,First Class,344.0,Yes,3,Vegan
2024-09-10,PA002,New York,London,Economy,2825.0,Yes,2,Nut Free
2024-07-10,PA004,Perth,London,Premium Economy,1230.0,Yes,1,Nut Free
2024-12-22,PA010,Tokyo,New York,Premium Economy,1710.0,Yes,3,Nut Free
2024-08-31,PA008,Perth,New York,Economy,1975.0,Yes,2,Vegetarian
2024-06-07,PA008,Perth,New York,Business Class,672.0,Yes,1,Nut Free
2024-09-05,PA002,New York,London,Premium Economy,1507.5,Yes,3,Dairy Free
2024-11-06,PA005,London,Tokyo,Premium Economy,1380.0,Yes,1,Egg Free
2024-12-06,PA005,London,Tokyo,First Class,213.0,Yes,3,Vegan
2024-10-02,PA001,London,New York,Premium Economy,1687.5,Yes,0,Vegetarian
2024-03-07,PA006,Tokyo,London,Premium Economy,735.0,Yes,0,Nut Free
2024-03-24,PA010,Tokyo,New York,Premium Economy,1385.0,Yes,1,Nut Free
2024-06-23,PA008,Perth,New York,Premium Economy,1180.0,Yes,2,Dairy Free
2024-10-03,PA004,Perth,London,First Class,320.0,Yes,3,Dairy Free
2024-02-23,PA003,London,Perth,Business Class,270.0,Yes,1,
2024-05-06,PA011,Perth,Tokyo,First Class,425.0,Yes,3,Nut Free
2024-10-09,PA007,New York,Perth,First Class,205.0,Yes,0,Vegan
2024-07-04,PA001,London,New York,Premium Economy,1612.5,Yes,2,
2024-11-14,PA002,New York,London,Economy,3305.0,Yes,1,Dairy Free
2024-09-19,PA010,Tokyo,New York,Business Class,531.6,Yes,2,Nut Free
2024-06-19,PA012,Tokyo,Perth,Business Class,273.59999999999997,Yes,2,Egg Free
2024-05-28,PA003,London,Perth,Business Class,469.2,Yes,2,Vegan
2024-03-14,PA005,London,Tokyo,Business Class,332.4,Yes,3,Nut Free
2024-08-25,PA006,Tokyo,London,Premium Economy,547.5,Yes,2,Egg Free
2024-01-08,PA011,Perth,Tokyo,Business Class,840.0,Yes,2,Dairy Free
2024-08-11,PA011,Perth,Tokyo,First Class,481.0,Yes,3,
2024-01-23,PA001,London,New York,First Class,520.0,Yes,0,Dairy Free
2024-04-08,PA010,Tokyo,New York,Business Class,511.2,Yes,3,Dairy Free
2024-03-21,PA004,Perth,London,First Class,332.0,Yes,3,
2024-05-03,PA005,London,Tokyo,Premium Economy,510.0,Yes,2,
2024-06-20,PA002,New York,London,First Class,420.0,Yes,0,Egg Free
2024-04-12,PA002,New York,London,Economy,2060.0,Yes,2,Egg Free
2024-05-01,PA008,Perth,New York,Premium Economy,727.5,Yes,3,Vegan
2024-01-22,PA011,Perth,Tokyo,Economy,2105.0,Yes,3,Nut Free
2024-03-31,PA008,Perth,New York,Premium Economy,570.0,Yes,1,Nut Free
2024-02-18,PA012,Tokyo,Perth,Business Class,555.6,Yes,0,Egg Free
2024-07-12,PA009,New York,Tokyo,Economy,1230.0,Yes,3,Vegan
2024-11-18,PA011,Perth,Tokyo,First Class,372.0,Yes,3,Egg Free
2024-11-10,PA006,Tokyo,London,First Class,640.0,Yes,0,
2024-03-13,PA011,Perth,Tokyo,Economy,3465.0,Yes,3,Vegan
2024-09-03,PA003,London,Perth,Premium Economy,937.5,Yes,3,Vegan
2024-06-10,PA002,New York,London,First Class,246.0,Yes,3,Nut Free
2024-06-26,PA010,Tokyo,New York,Economy,2270.0,Yes,2,Dairy Free
2024-09-25,PA005,London,Tokyo,First Class,561.0,Yes,0,Vegetarian
2024-12-22,PA011,Perth,Tokyo,Premium Economy,1365.0,Yes,1,Dairy Free
2024-08-01,PA012,Tokyo,Perth,Premium Economy,1122.5,Yes,3,Vegetarian
2024-11-05,PA011,Perth,Tokyo,Economy,2210.0,Yes,2,
2024-12-18,PA008,Perth,New York,Economy,1075.0,Yes,1,Egg Free
2024-12-11,PA002,New York,London,First Class,216.0,Yes,2,
2024-04-09,PA001,London,New York,Economy,3150.0,Yes,1,Vegan
2024-01-12,PA006,Tokyo,London,Premium Economy,607.5,Yes,3,Vegetarian
2024-06-01,PA009,New York,Tokyo,Business Class,374.4,Yes,1,Dairy Free
2024-04-08,PA001,London,New York,Business Class,742.8,Yes,1,
2024-05-02,PA002,New York,London,First Class,694.0,Yes,2,
2024-06-09,PA007,New York,Perth,Business Class,498.0,Yes,3,Egg Free
2024-10-03,PA005,London,Tokyo,First Class,435.0,Yes,0,
2024-05-12,PA005,London,Tokyo,Economy,2025.0,Yes,0,Nut Free
2024-07-23,PA009,New York,Tokyo,Premium Economy,957.5,Yes,3,Egg Free
2024-07-30,PA006,Tokyo,London,Economy,1235.0,Yes,1,Nut Free
2024-04-19,PA007,New York,Perth,Economy,3385.0,Yes,3,Vegan
2024-02-04,PA004,Perth,London,Business Class,440.4,Yes,1,Vegan
2024-11-04,PA010,Tokyo,New York,Business Class,324.0,Yes,1,
2024-12-31,PA011,Perth,Tokyo,First Class,646.0,Yes,0,Dairy Free
2024-04-08,PA007,New York,Perth,Business Class,366.0,Yes,0,Vegetarian
2024-01-31,PA009,New York,Tokyo,First Class,536.0,Yes,3,Dairy Free
2024-12-24,PA008,Perth,New York,First Class,407.0,Yes,2,Vegetarian
2024-11-12,PA002,New York,London,Premium Economy,822.5,Yes,2,Nut Free
2024-12-18,PA005,London,Tokyo,Economy,2165.0,Yes,3,
2024-03-16,PA007,New York,Perth,Business Class,426.0,Yes,1,Egg Free
2024-06-04,PA005,London,Tokyo,Premium Economy,1517.5,Yes,3,Nut Free
2024-10-20,PA004,Perth,London,Business Class,697.1999999999999,Yes,2,Vegan
2024-02-14,PA007,New York,Perth,First Class,311.0,Yes,3,Vegetarian
2024-12-24,PA004,Perth,London,Business Class,454.8,Yes,3,Vegan
2024-06-10,PA009,New York,Tokyo,First Class,259.0,Yes,3,Vegetarian
2024-11-05,PA011,Perth,Tokyo,Business Class,606.0,Yes,2,Egg Free
2024-11-03,PA008,Perth,New York,Premium Economy,1257.5,Yes,1,Dairy Free
2024-07-15,PA003,London,Perth,Premium Economy,527.5,Yes,0,
2024-04-05,PA003,London,Perth,Economy,3165.0,Yes,2,Nut Free
2024-07-29,PA011,Perth,Tokyo,First Class,343.0,Yes,2,Vegan
2024-03-05,PA005,London,Tokyo,Business Class,654.0,Yes,2,Egg Free
2024-03-26,PA005,London,Tokyo,First Class,444.0,Yes,1,Vegan
2024-05-24,PA012,Tokyo,Perth,Business Class,302.4,Yes,3,
2024-12-02,PA012,Tokyo,Perth,Business Class,664.8,Yes,0,Dairy Free
2024-01-13,PA006,Tokyo,London,First Class,494.0,Yes,3,Nut Free
2024-03-31,PA012,Tokyo,Perth,First Class,639.0,Yes,1,
2024-01-11,PA010,Tokyo,New York,Business Class,562.8,Yes,1,Egg Free
2024-09-13,PA012,Tokyo,Perth,Economy,3345.0,Yes,2,Vegetarian
2024-04-03,PA004,Perth,London,Premium Economy,895.0,Yes,1,Vegan
2024-04-29,PA005,London,Tokyo,Economy,1105.0,Yes,2,Vegan
2024-01-13,PA008,Perth,New York,Business Class,651.6,Yes,1,
2024-03-06,PA006,Tokyo,London,Premium Economy,822.5,Yes,1,Egg Free
2024-03-23,PA001,London,New York,Premium Economy,1375.0,Yes,0,Egg Free
2024-04-28,PA004,Perth,London,Business Class,667.1999999999999,Yes,2,
2024-07-21,PA009,New York,Tokyo,First Class,563.0,Yes,1,Vegan
2024-06-15,PA012,Tokyo,Perth,Economy,1340.0,Yes,3,Vegetarian
2024-05-25,PA004,Perth,London,First Class,684.0,Yes,0,Vegan
2024-03-02,PA004,Perth,London,Business Class,715.1999999999999,Yes,2,
2024-12-31,PA011,Perth,Tokyo,Economy,1090.0,Yes,0,Vegan
2024-06-23,PA006,Tokyo,London,Business Class,608.4,Yes,0,
2024-05-17,PA005,London,Tokyo,Business Class,307.2,Yes,2,Dairy Free
2024-08-12,PA010,Tokyo,New York,Premium Economy,1312.5,Yes,2,Vegan
2024-04-18,PA004,Perth,London,Economy,2520.0,Yes,3,Vegan
2024-10-03,PA007,New York,Perth,Economy,3420.0,Yes,2,
2024-02-25,PA011,Perth,Tokyo,Premium Economy,1560.0,Yes,2,Vegetarian
2024-06-02,PA001,London,New York,Premium Economy,1052.5,Yes,1,Egg Free
2024-12-04,PA005,London,Tokyo,First Class,350.0,Yes,0,Vegan
2024-04-27,PA005,London,Tokyo,Economy,2095.0,Yes,3,Dairy Free
2024-01-13,PA007,New York,Perth,Economy,2450.0,Yes,0,Egg Free
2024-07-19,PA002,New York,London,First Class,523.0,Yes,0,Egg Free
2024-10-03,PA006,Tokyo,London,Business Class,361.2,Yes,3,Nut Free
2024-02-02,PA008,Perth,New York,Premium Economy,1387.5,Yes,3,Egg Free
2024-12-16,PA008,Perth,New York,First Class,441.0,Yes,1,Vegetarian
2024-12-22,PA001,London,New York,Economy,2325.0,Yes,1,Egg Free
2024-04-08,PA009,New York,Tokyo,Economy,2930.0,Yes,0,Vegetarian
2024-04-08,PA004,Perth,London,Economy,2405.0,Yes,3,Nut Free
2024-05-25,PA003,London,Perth,First Class,660.0,Yes,0,Nut Free
2024-09-29,PA007,New York,Perth,Business Class,806.4,Yes,2,
2024-02-20,PA005,London,Tokyo,Economy,2645.0,Yes,0,Nut Free
2024-12-30,PA003,London,Perth,First Class,488.0,Yes,0,Vegetarian
2024-09-15,PA007,New York,Perth,Business Class,740.4,Yes,1,Vegetarian
2024-03-27,PA008,Perth,New York,Business Class,699.6,Yes,2,Vegetarian
2024-09-13,PA005,London,Tokyo,Business Class,454.8,Yes,2,Egg Free
2024-07-27,PA006,Tokyo,London,First Class,389.0,Yes,2,Vegetarian
2024-10-25,PA012,Tokyo,Perth,Business Class,633.6,Yes,3,Vegetarian
2024-08-14,PA006,Tokyo,London,Business Class,818.4,Yes,3,Vegetarian
2024-05-22,PA009,New York,Tokyo,Business Class,712.8,Yes,1,Dairy Free
2024-06-22,PA002,New York,London,Economy,3160.0,Yes,2,Nut Free
2024-03-14,PA009,New York,Tokyo,First Class,297.0,Yes,0,Vegan
2024-12-01,PA002,New York,London,Business Class,621.6,Yes,1,Vegetarian
2024-11-29,PA009,New York,Tokyo,Economy,1630.0,Yes,3,Dairy Free
2024-03-22,PA004,Perth,London,Economy,3250.0,Yes,1,Nut Free
2024-06-27,PA004,Perth,London,First Class,206.0,Yes,3,Nut Free
2024-10-13,PA012,Tokyo,Perth,Business Class,820.8,Yes,1,
2024-12-08,PA011,Perth,Tokyo,Premium Economy,1335.0,Yes,1,Dairy Free
2024-02-11,PA008,Perth,New York,First Class,681.0,Yes,3,Dairy Free
2024-12-03,PA010,Tokyo,New York,Business Class,782.4,Yes,2,Dairy Free
2024-12-21,PA012,Tokyo,Perth,First Class,475.0,Yes,1,Egg Free
2024-06-27,PA010,Tokyo,New York,Business Class,270.0,Yes,0,Nut Free
2024-11-22,PA010,Tokyo,New York,Premium Economy,1075.0,Yes,2,
2024-05-03,PA003,London,Perth,Premium Economy,1365.0,Yes,2,Nut Free
2024-05-06,PA011,Perth,Tokyo,First Class,299.0,Yes,0,Dairy Free
2024-01-10,PA003,London,Perth,Premium Economy,1692.5,Yes,0,Dairy Free
2024-04-05,PA012,Tokyo,Perth,Premium Economy,832.5,Yes,1,
2024-04-26,PA010,Tokyo,New York,First Class,235.0,Yes,1,
2024-01-25,PA006,Tokyo,London,First Class,247.0,Yes,2,Dairy Free
2024-10-14,PA009,New York,Tokyo,Premium Economy,905.0,Yes,0,
2024-03-22,PA010,Tokyo,New York,Economy,2545.0,Yes,0,Vegan
2024-12-16,PA002,New York,London,First Class,205.0,Yes,2,Vegetarian
2024-10-18,PA001,London,New York,Business Class,784.8,Yes,2,Nut Free
2024-07-15,PA006,Tokyo,London,Business Class,588.0,Yes,2,Egg Free
2024-02-07,PA009,New York,Tokyo,Economy,2460.0,Yes,0,Egg Free
2024-12-15,PA006,Tokyo,London,Business Class,704.4,Yes,2,Nut Free
2024-03-30,PA001,London,New York,Business Class,310.8,Yes,3,Vegan
2024-08-14,PA008,Perth,New York,Economy,1085.0,Yes,2,Vegan
2024-01-30,PA007,New York,Perth,Economy,2970.0,Yes,2,Vegetarian
2024-01-28,PA009,New York,Tokyo,Premium Economy,1290.0,Yes,2,Vegetarian
2024-08-24,PA008,Perth,New York,Premium Economy,707.5,Yes,3,Vegan
2024-03-18,PA008,Perth,New York,Business Class,548.4,Yes,3,Egg Free
2024-04-05,PA001,London,New York,Business Class,420.0,Yes,1,Vegetarian
2024-09-05,PA001,London,New York,First Class,404.0,Yes,3,Vegan
2024-07-28,PA004,Perth,London,Business Class,625.1999999999999,Yes,3,Dairy Free
2024-07-08,PA009,New York,Tokyo,Business Class,462.0,Yes,2,Vegetarian
2024-08-07,PA006,Tokyo,London,Business Class,405.59999999999997,Yes,0,Nut Free
2024-03-18,PA001,London,New York,Business Class,505.2,Yes,0,Nut Free
2024-05-19,PA006,Tokyo,London,Premium Economy,902.5,Yes,3,
2024-01-15,PA001,London,New York,Business Class,286.8,Yes,2,Vegetarian
2024-04-16,PA001,London,New York,First Class,268.0,Yes,1,Dairy Free
2024-09-17,PA007,New York,Perth,Premium Economy,835.0,Yes,0,
2024-08-27,PA007,New York,Perth,First Class,314.0,Yes,3,Egg Free
2024-10-26,PA001,London,New York,Business Class,649.1999999999999,Yes,1,Vegan
2024-06-18,PA006,Tokyo,London,Economy,3260.0,Yes,1,Vegan
2024-07-06,PA003,London,Perth,First Class,546.0,Yes,2,Vegan
2024-05-25,PA004,Perth,London,Premium Economy,1245.0,Yes,0,Nut Free
2024-10-24,PA010,Tokyo,New York,First Class,410.0,Yes,0,Dairy Free
2024-08-14,PA005,London,Tokyo,Economy,2985.0,Yes,0,Dairy Free
2024-08-07,PA011,Perth,Tokyo,Premium Economy,910.0,Yes,2,Vegetarian
2024-05-25,PA012,Tokyo,Perth,First Class,304.0,Yes,2,
2024-01-31,PA003,London,Perth,Premium Economy,1122.5,Yes,3,Vegan
2024-03-02,PA003,London,Perth,Premium Economy,1457.5,Yes,2,Vegan
2024-05-29,PA005,London,Tokyo,Economy,2290.0,Yes,0,Dairy Free
2024-10-19,PA004,Perth,London,First Class,686.0,Yes,2,
2024-08-31,PA010,Tokyo,New York,Business Class,760.8,Yes,0,Vegetarian
2024-03-02,PA004,Perth,London,Premium Economy,1735.0,Yes,0,Nut Free
2024-10-02,PA010,Tokyo,New York,Business Class,669.6,Yes,0,Dairy Free
2024-05-01,PA006,Tokyo,London,First Class,397.0,Yes,0,Dairy Free
2024-12-11,PA005,London,Tokyo,Business Class,589.1999999999999,Yes,2,Vegetarian
2024-09-16,PA004,Perth,London,First Class,221.0,Yes,3,Nut Free
2024-10-25,PA007,New York,Perth,Economy,1190.0,Yes,3,Vegan
2024-02-16,PA012,Tokyo,Perth,First Class,627.0,Yes,0,
2024-09-10,PA003,London,Perth,Business Class,316.8,Yes,1,Egg Free
2024-11-06,PA005,London,Tokyo,Premium Economy,1705.0,Yes,3,Egg Free
2024-09-30,PA004,Perth,London,Premium Economy,1590.0,Yes,2,Vegan
2024-03-24,PA003,London,Perth,First Class,247.0,Yes,3,Dairy Free
2024-02-16,PA001,London,New York,First Class,660.0,Yes,3,Dairy Free
2024-10-20,PA009,New York,Tokyo,Economy,1630.0,Yes,1,
2024-01-05,PA011,Perth,Tokyo,Premium Economy,1595.0,Yes,0,Dairy Free
