Date,Flight Number,From,To,Class,Price,Flow Card,Bags Checked,Meal Type
2024-11-23,PA008,Perth,New York,Premium Economy,1370.0,No,1,Vegan
2024-05-04,PA012,Tokyo,Perth,First Class,587.0,No,1,Egg Free
2024-11-05,PA007,New York,Perth,First Class,256.0,No,3,Nut Free
2024-02-12,PA004,Perth,London,Economy,3175.0,No,1,Nut Free
2024-11-02,PA007,New York,Perth,Business Class,595.1999999999999,No,2,Vegan
2024-03-26,PA008,Perth,New York,First Class,523.0,No,1,Egg Free
2024-12-25,PA003,London,Perth,First Class,674.0,No,1,Nut Free
2024-12-18,PA012,Tokyo,Perth,Business Class,552.0,No,1,Vegan
2024-07-10,PA005,London,Tokyo,First Class,479.0,No,2,Dairy Free
2024-04-06,PA002,New York,London,Premium Economy,587.5,No,3,Vegetarian
2024-09-04,PA007,New York,Perth,Economy,3215.0,No,0,Vegetarian
2024-09-12,PA007,New York,Perth,Business Class,832.8,No,2,
2024-06-04,PA006,Tokyo,London,First Class,303.0,No,1,Nut Free
2024-08-06,PA007,New York,Perth,Premium Economy,1072.5,No,2,Nut Free
2024-09-13,PA003,London,Perth,Business Class,700.8,No,2,Vegetarian
2024-11-24,PA009,New York,Tokyo,First Class,207.0,No,3,Egg Free
2024-01-11,PA011,Perth,Tokyo,Premium Economy,1570.0,No,3,Dairy Free
2024-12-07,PA001,London,New York,Business Class,608.4,No,1,Vegetarian
2024-10-18,PA002,New York,London,First Class,594.0,No,0,Egg Free
2024-05-29,PA006,Tokyo,London,Premium Economy,880.0,No,0,Vegan
2024-06-17,PA004,Perth,London,First Class,621.0,No,2,Egg Free
2024-08-25,PA010,Tokyo,New York,First Class,250.0,No,0,Egg Free
2024-07-13,PA003,London,Perth,Premium Economy,1072.5,No,3,Vegetarian
2024-11-17,PA007,New York,Perth,Economy,2370.0,No,1,Vegetarian
2024-04-25,PA010,Tokyo,New York,Business Class,758.4,No,1,Dairy Free
2024-09-30,PA012,Tokyo,Perth,First Class,658.0,No,0,Vegetarian
2024-08-01,PA006,Tokyo,London,Business Class,746.4,No,3,
2024-12-28,PA004,Perth,London,First Class,323.0,No,3,Vegetarian
2024-07-20,PA009,New York,Tokyo,First Class,302.0,No,1,Nut Free
2024-02-27,PA004,Perth,London,Business Class,594.0,No,3,Vegan
2024-12-21,PA005,London,Tokyo,First Class,233.0,No,1,Nut Free
2024-11-04,PA004,Perth,London,Business Class,772.8,No,1,Nut Free
2024-01-24,PA003,London,Perth,Premium Economy,1552.5,No,2,Dairy Free
2024-12-11,PA012,Tokyo,Perth,Business Class,531.6,No,0,Egg Free
2024-02-03,PA008,Perth,New York,Premium Economy,1697.5,No,1,Vegan
2024-01-31,PA011,Perth,Tokyo,Premium Economy,1192.5,No,0,
2024-11-06,PA007,New York,Perth,Business Class,333.59999999999997,No,3,Egg Free
2024-03-03,PA006,Tokyo,London,Economy,1140.0,No,1,Vegan
2024-02-12,PA010,Tokyo,New York,Economy,2345.0,No,2,Nut Free
2024-04-14,PA002,New York,London,Premium Economy,717.5,No,3,
2024-12-15,PA007,New York,Perth,Premium Economy,882.5,No,2,
2024-10-10,PA006,Tokyo,London,Economy,1560.0,No,2,Vegetarian
2024-02-05,PA011,Perth,Tokyo,Economy,3075.0,No,0,Egg Free
2024-12-05,PA003,London,Perth,First Class,226.0,No,3,Dairy Free
2024-10-26,PA001,London,New York,Premium Economy,1137.5,No,1,Vegan
2024-02-17,PA001,London,New York,Economy,2230.0,No,1,Dairy Free
2024-10-08,PA003,London,Perth,Business Class,648.0,No,3,Egg Free
2024-07-05,PA010,Tokyo,New York,Business Class,639.6,No,3,Vegetarian
2024-05-29,PA010,Tokyo,New York,Premium Economy,1745.0,No,3,Vegan
2024-02-27,PA005,London,Tokyo,Economy,2900.0,No,3,Egg Free
2024-05-04,PA004,Perth,London,Premium Economy,1277.5,No,3,Dairy Free
2024-11-08,PA008,Perth,New York,Business Class,348.0,No,2,Nut Free
2024-03-29,PA012,Tokyo,Perth,Economy,3400.0,No,3,Dairy Free
2024-06-26,PA001,London,New York,Premium Economy,610.0,No,1,Egg Free
2024-11-22,PA008,Perth,New York,Business Class,787.1999999999999,No,3,Egg Free
2024-04-12,PA002,New York,London,Premium Economy,1585.0,No,2,
2024-03-26,PA002,New York,London,Business Class,505.2,No,1,Egg Free
2024-07-02,PA011,Perth,Tokyo,First Class,507.0,No,1,Vegan
2024-06-22,PA007,New York,Perth,Business Class,446.4,No,2,
2024-06-20,PA008,Perth,New York,Business Class,818.4,No,3,Vegan
2024-06-18,PA010,Tokyo,New York,Premium Economy,1630.0,No,0,Nut Free
2024-09-23,PA006,Tokyo,London,Business Class,451.2,No,3,Vegan
2024-11-18,PA003,London,Perth,First Class,244.0,No,1,Nut Free
2024-01-26,PA010,Tokyo,New York,First Class,261.0,No,1,
2024-06-24,PA004,Perth,London,Economy,2305.0,No,3,
2024-10-26,PA004,Perth,London,First Class,352.0,No,1,Vegan
2024-11-26,PA006,Tokyo,London,Economy,3340.0,No,3,Vegan
2024-09-06,PA008,Perth,New York,Economy,2345.0,No,2,Egg Free
2024-03-24,PA006,Tokyo,London,Premium Economy,605.0,No,2,Nut Free
2024-05-02,PA008,Perth,New York,Premium Economy,1210.0,No,3,Vegetarian
2024-09-14,PA008,Perth,New York,Premium Economy,1605.0,No,2,Egg Free
2024-09-14,PA009,New York,Tokyo,Premium Economy,1055.0,No,2,Nut Free
2024-12-03,PA010,Tokyo,New York,First Class,428.0,No,2,Vegan
2024-07-04,PA001,London,New York,Economy,2700.0,No,3,Nut Free
2024-05-31,PA002,New York,London,Economy,2745.0,No,0,Nut Free
2024-12-15,PA011,Perth,Tokyo,Premium Economy,1600.0,No,0,Nut Free
2024-01-10,PA001,London,New York,Premium Economy,1017.5,No,1,
2024-02-02,PA006,Tokyo,London,Premium Economy,740.0,No,1,Vegan
2024-09-21,PA011,Perth,Tokyo,Economy,3285.0,No,2,Nut Free
2024-06-21,PA007,New York,Perth,Economy,3075.0,No,1,Nut Free
2024-04-19,PA004,Perth,London,Economy,1795.0,No,2,Vegetarian
2024-03-08,PA003,London,Perth,Business Class,753.6,No,3,Vegetarian
2024-03-24,PA007,New York,Perth,Business Class,328.8,No,1,
2024-06-30,PA003,London,Perth,Business Class,763.1999999999999,No,3,Dairy Free
2024-01-09,PA001,London,New York,Economy,2680.0,No,0,Dairy Free
2024-07-16,PA002,New York,London,First Class,679.0,No,3,Dairy Free
2024-02-22,PA005,London,Tokyo,Business Class,633.6,No,3,
2024-12-02,PA007,New York,Perth,Business Class,603.6,No,0,Egg Free
2024-12-22,PA006,Tokyo,London,Business Class,536.4,No,0,
2024-11-07,PA004,Perth,London,First Class,585.0,No,0,Vegan
2024-12-24,PA007,New York,Perth,Business Class,495.59999999999997,No,2,Dairy Free
2024-12-23,PA008,Perth,New York,Economy,2105.0,No,2,Vegetarian
2024-07-30,PA010,Tokyo,New York,Economy,1095.0,No,0,Vegetarian
2024-04-22,PA008,Perth,New York,Economy,3185.0,No,0,Egg Free
2024-07-15,PA009,New York,Tokyo,Premium Economy,1075.0,No,2,Egg Free
2024-12-25,PA011,Perth,Tokyo,Premium Economy,1002.5,No,0,
2024-03-17,PA010,Tokyo,New York,Business Class,783.6,No,3,Vegan
2024-04-12,PA001,London,New York,Economy,1930.0,No,2,
2024-04-13,PA002,New York,London,Business Class,286.8,No,3,Nut Free
2024-07-30,PA004,Perth,London,Premium Economy,1605.0,No,1,Nut Free
2024-12-24,PA012,Tokyo,Perth,Business Class,364.8,No,2,Dairy Free
2024-04-15,PA008,Perth,New York,Business Class,538.8,No,2,Vegetarian
2024-10-20,PA011,Perth,Tokyo,Premium Economy,725.0,No,1,Dairy Free
2024-08-29,PA001,London,New York,First Class,556.0,No,1,Egg Free
2024-03-22,PA008,Perth,New York,Business Class,348.0,No,2,Vegetarian
2024-01-21,PA011,Perth,Tokyo,First Class,204.0,No,0,Egg Free
2024-06-14,PA006,Tokyo,London,First Class,471.0,No,2,Vegetarian
2024-04-02,PA009,New York,Tokyo,Economy,2430.0,No,3,Vegan
2024-02-04,PA003,London,Perth,First Class,355.0,No,1,Egg Free
2024-10-25,PA011,Perth,Tokyo,Premium Economy,1365.0,No,1,Nut Free
2024-12-25,PA005,London,Tokyo,Business Class,654.0,No,2,Vegan
2024-06-28,PA010,Tokyo,New York,First Class,590.0,No,1,Vegetarian
2024-04-15,PA007,New York,Perth,Premium Economy,790.0,No,2,
2024-04-07,PA008,Perth,New York,Economy,3270.0,No,3,Vegan
2024-08-01,PA012,Tokyo,Perth,First Class,361.0,No,2,Vegan
2024-03-22,PA003,London,Perth,First Class,432.0,No,2,Nut Free
2024-12-17,PA002,New York,London,Economy,1180.0,No,1,Egg Free
2024-02-13,PA001,London,New York,Premium Economy,792.5,No,0,Dairy Free
2024-12-08,PA001,London,New York,First Class,236.0,No,0,Egg Free
2024-06-17,PA006,Tokyo,London,Business Class,625.1999999999999,No,1,Vegetarian
2024-08-21,PA004,Perth,London,Premium Economy,727.5,No,0,Vegetarian
2024-09-30,PA006,Tokyo,London,First Class,519.0,No,1,Vegetarian
2024-06-14,PA010,Tokyo,New York,First Class,379.0,No,1,Vegetarian
2024-08-09,PA001,London,New York,Premium Economy,1707.5,No,0,Vegetarian
2024-09-02,PA005,London,Tokyo,Business Class,294.0,No,3,
2024-11-19,PA003,London,Perth,Business Class,520.8,No,1,Egg Free
2024-11-24,PA009,New York,Tokyo,Business Class,549.6,No,0,Vegetarian
2024-09-25,PA007,New York,Perth,Premium Economy,1330.0,No,0,
2024-09-26,PA011,Perth,Tokyo,Business Class,490.79999999999995,No,1,Egg Free
2024-09-07,PA006,Tokyo,London,Economy,1280.0,No,1,
2024-06-05,PA002,New York,London,Business Class,552.0,No,3,Vegan
2024-09-16,PA010,Tokyo,New York,Premium Economy,1480.0,No,0,Dairy Free
2024-09-06,PA005,London,Tokyo,Premium Economy,782.5,No,2,Vegetarian
2024-04-07,PA010,Tokyo,New York,Premium Economy,795.0,No,0,Vegetarian
2024-04-29,PA007,New York,Perth,Business Class,298.8,No,3,Egg Free
2024-04-24,PA005,London,Tokyo,First Class,639.0,No,2,Egg Free
2024-01-18,PA007,New York,Perth,First Class,575.0,No,1,Nut Free
2024-05-30,PA008,Perth,New York,First Class,296.0,No,0,Vegetarian
2024-10-16,PA008,Perth,New York,Economy,1270.0,No,1,Vegan
2024-04-22,PA007,New York,Perth,Premium Economy,1337.5,No,3,Vegan
2024-05-20,PA012,Tokyo,Perth,First Class,528.0,No,0,Nut Free
2024-11-08,PA003,London,Perth,First Class,560.0,No,0,Vegan
2024-09-29,PA006,Tokyo,London,First Class,561.0,No,2,Egg Free
2024-05-19,PA010,Tokyo,New York,Premium Economy,1052.5,No,0,Vegan
2024-11-20,PA010,Tokyo,New York,First Class,529.0,No,2,Egg Free
2024-02-12,PA001,London,New York,Business Class,258.0,No,2,Vegan
2024-02-25,PA003,London,Perth,Business Class,834.0,No,3,Vegetarian
2024-08-15,PA002,New York,London,Premium Economy,1382.5,No,1,Nut Free
2024-01-31,PA001,London,New York,Economy,2985.0,No,1,
2024-05-28,PA005,London,Tokyo,Business Class,801.6,No,1,Nut Free
2024-03-12,PA007,New York,Perth,Economy,2865.0,No,3,Vegetarian
2024-05-10,PA009,New York,Tokyo,Premium Economy,682.5,No,1,
2024-08-26,PA010,Tokyo,New York,Premium Economy,617.5,No,0,Nut Free
2024-08-05,PA003,London,Perth,Premium Economy,995.0,No,1,Vegan
2024-11-26,PA011,Perth,Tokyo,Premium Economy,787.5,No,2,Nut Free
2024-02-25,PA005,London,Tokyo,Economy,1765.0,No,3,
2024-09-24,PA008,Perth,New York,Economy,2420.0,No,3,Nut Free
2024-08-18,PA008,Perth,New York,Business Class,670.8,No,2,
2024-02-20,PA004,Perth,London,First Class,219.0,No,0,Nut Free
2024-10-26,PA008,Perth,New York,Economy,1540.0,No,1,
2024-07-11,PA004,Perth,London,Premium Economy,1120.0,No,3,Dairy Free
2024-04-16,PA006,Tokyo,London,Premium Economy,1657.5,No,0,Dairy Free
2024-08-06,PA012,Tokyo,Perth,Premium Economy,922.5,No,2,Dairy Free
2024-06-07,PA005,London,Tokyo,Business Class,733.1999999999999,No,3,Vegetarian
2024-02-05,PA012,Tokyo,Perth,First Class,540.0,No,1,Vegan
2024-09-12,PA011,Perth,Tokyo,Business Class,310.8,No,2,Vegetarian
2024-12-27,PA009,New York,Tokyo,First Class,457.0,No,3,Nut Free
2024-10-03,PA006,Tokyo,London,Premium Economy,787.5,No,3,Dairy Free
2024-01-20,PA012,Tokyo,Perth,Premium Economy,640.0,No,1,Vegetarian
2024-02-28,PA005,London,Tokyo,First Class,638.0,No,0,Egg Free
2024-09-29,PA012,Tokyo,Perth,Business Class,349.2,No,2,Vegan
2024-12-05,PA006,Tokyo,London,Business Class,312.0,No,0,Dairy Free
2024-10-24,PA003,London,Perth,Premium Economy,912.5,No,3,Egg Free
2024-12-02,PA004,Perth,London,Premium Economy,1227.5,No,3,Nut Free
2024-05-01,PA012,Tokyo,Perth,Premium Economy,1275.0,No,1,Dairy Free
2024-08-09,PA009,New York,Tokyo,Premium Economy,1137.5,No,0,
2024-11-02,PA008,Perth,New York,Premium Economy,805.0,No,0,Egg Free
2024-10-12,PA008,Perth,New York,Economy,2195.0,No,3,Vegetarian
2024-02-16,PA006,Tokyo,London,Economy,2350.0,No,2,Egg Free
2024-10-20,PA002,New York,London,Premium Economy,970.0,No,1,Dairy Free
2024-01-19,PA009,New York,Tokyo,Business Class,682.8,No,2,Nut Free
2024-09-10,PA001,London,New York,Business Class,716.4,No,1,Vegetarian
2024-06-14,PA003,London,Perth,First Class,693.0,No,3,Vegetarian
2024-12-26,PA008,Perth,New York,Economy,1965.0,No,3,Egg Free
2024-09-22,PA007,New York,Perth,Economy,2535.0,No,1,Egg Free
2024-02-18,PA006,Tokyo,London,Economy,2420.0,No,0,
2024-02-02,PA012,Tokyo,Perth,Business Class,793.1999999999999,No,2,Egg Free
2024-04-05,PA011,Perth,Tokyo,Economy,2600.0,No,0,Vegan
2024-09-11,PA001,London,New York,Economy,2145.0,No,2,Vegan
2024-11-05,PA001,London,New York,Business Class,354.0,No,0,Vegetarian
2024-12-02,PA001,London,New York,First Class,524.0,No,3,
2024-10-19,PA001,London,New York,Premium Economy,1492.5,No,0,Vegan
2024-07-14,PA009,New York,Tokyo,Business Class,382.8,No,1,Vegan
2024-02-21,PA003,London,Perth,First Class,357.0,No,0,Egg Free
2024-01-09,PA002,New York,London,Business Class,718.8,No,3,Nut Free
2024-01-13,PA001,London,New York,Premium Economy,1352.5,No,1,Dairy Free
2024-05-06,PA011,Perth,Tokyo,Business Class,681.6,No,2,Dairy Free
2024-12-08,PA002,New York,London,First Class,694.0,No,2,Vegetarian
2024-01-15,PA006,Tokyo,London,Premium Economy,627.5,No,3,Vegan
2024-03-24,PA007,New York,Perth,Premium Economy,1040.0,No,2,Dairy Free
2024-10-31,PA005,London,Tokyo,Premium Economy,1610.0,No,0,
2024-04-06,PA004,Perth,London,Economy,3480.0,No,0,Dairy Free
2024-02-22,PA005,London,Tokyo,Premium Economy,1452.5,No,3,
2024-05-15,PA001,London,New York,Business Class,289.2,No,0,Vegan
2024-07-02,PA003,London,Perth,First Class,398.0,No,0,Nut Free
2024-09-04,PA012,Tokyo,Perth,Economy,1940.0,No,3,Dairy Free
2024-12-06,PA005,London,Tokyo,Business Class,462.0,No,1,Vegan
2024-06-07,PA012,Tokyo,Perth,Premium Economy,1472.5,No,1,Egg Free
2024-04-21,PA009,New York,Tokyo,Economy,1170.0,No,1,Nut Free
2024-04-02,PA012,Tokyo,Perth,Economy,2880.0,No,2,Egg Free
2024-08-01,PA002,New York,London,Business Class,744.0,No,1,Dairy Free
2024-07-18,PA010,Tokyo,New York,Premium Economy,1122.5,No,1,Egg Free
2024-12-18,PA009,New York,Tokyo,Economy,3465.0,No,0,Egg Free
2024-11-04,PA002,New York,London,First Class,513.0,No,2,Dairy Free
2024-02-07,PA006,Tokyo,London,Business Class,468.0,No,0,Egg Free
2024-09-04,PA005,London,Tokyo,Economy,2530.0,No,2,Vegetarian
2024-05-25,PA007,New York,Perth,First Class,311.0,No,3,Vegan
2024-10-19,PA009,New York,Tokyo,Business Class,265.2,No,2,Nut Free
2024-08-29,PA001,London,New York,Economy,3395.0,No,2,Vegan
2024-08-07,PA003,London,Perth,First Class,665.0,No,0,Egg Free
2024-03-25,PA001,London,New York,First Class,279.0,No,1,Egg Free
2024-01-13,PA002,New York,London,Economy,3040.0,No,0,
2024-04-02,PA009,New York,Tokyo,Economy,2830.0,No,2,Egg Free
2024-12-28,PA010,Tokyo,New York,Business Class,703.1999999999999,No,3,Egg Free
2024-06-26,PA008,Perth,New York,Business Class,439.2,No,1,Nut Free
2024-11-24,PA001,London,New York,Premium Economy,567.5,No,1,Egg Free
2024-07-20,PA012,Tokyo,Perth,First Class,677.0,No,0,
2024-12-22,PA001,London,New York,Premium Economy,1475.0,No,1,Nut Free
2024-12-14,PA001,London,New York,First Class,348.0,No,1,Egg Free
2024-09-25,PA004,Perth,London,First Class,683.0,No,1,Vegetarian
2024-09-24,PA012,Tokyo,Perth,Premium Economy,610.0,No,1,Nut Free
2024-02-21,PA002,New York,London,Business Class,273.59999999999997,No,3,Nut Free
2024-04-29,PA012,Tokyo,Perth,First Class,691.0,No,3,
2024-01-08,PA010,Tokyo,New York,Business Class,438.0,No,1,Egg Free
2024-01-29,PA002,New York,London,Business Class,624.0,No,2,Vegan
2024-09-09,PA003,London,Perth,First Class,259.0,No,3,Vegetarian
2024-08-29,PA010,Tokyo,New York,Premium Economy,1075.0,No,2,Nut Free
2024-08-27,PA001,London,New York,Economy,2700.0,No,1,Nut Free
2024-03-02,PA012,Tokyo,Perth,Business Class,368.4,No,3,Egg Free
2024-01-19,PA011,Perth,Tokyo,Economy,2055.0,No,3,Egg Free
2024-11-06,PA009,New York,Tokyo,Premium Economy,520.0,No,0,Dairy Free
2024-03-22,PA006,Tokyo,London,Premium Economy,735.0,No,3,Nut Free
2024-10-30,PA008,Perth,New York,First Class,218.0,No,0,Vegetarian
2024-05-23,PA003,London,Perth,Premium Economy,675.0,No,3,Dairy Free
2024-03-25,PA010,Tokyo,New York,Premium Economy,1275.0,No,3,Vegetarian
2024-09-02,PA003,London,Perth,First Class,346.0,No,0,Vegetarian
2024-07-28,PA002,New York,London,Business Class,738.0,No,3,Dairy Free
2024-05-14,PA009,New York,Tokyo,First Class,352.0,No,2,
2024-09-14,PA010,Tokyo,New York,Business Class,444.0,No,3,Vegetarian
2024-12-29,PA006,Tokyo,London,Premium Economy,1397.5,No,1,Nut Free
2024-11-26,PA006,Tokyo,London,Economy,1395.0,No,0,Egg Free
2024-02-12,PA008,Perth,New York,Business Class,636.0,No,1,Egg Free
2024-06-08,PA007,New York,Perth,Economy,2725.0,No,3,Vegan
2024-10-06,PA008,Perth,New York,Premium Economy,1140.0,No,0,Egg Free
2024-07-30,PA004,Perth,London,Economy,2250.0,No,1,Vegan
2024-12-08,PA005,London,Tokyo,Economy,2105.0,No,0,Vegetarian
2024-12-26,PA011,Perth,Tokyo,First Class,400.0,No,1,Vegetarian
2024-07-11,PA001,London,New York,First Class,514.0,No,3,Vegan
2024-05-12,PA004,Perth,London,Premium Economy,590.0,No,1,Vegan
2024-10-05,PA009,New York,Tokyo,Business Class,642.0,No,2,Egg Free
2024-06-08,PA006,Tokyo,London,Premium Economy,865.0,No,2,Nut Free
2024-02-11,PA006,Tokyo,London,Premium Economy,835.0,No,0,Egg Free
2024-07-09,PA005,London,Tokyo,First Class,424.0,No,0,Dairy Free
2024-02-06,PA007,New York,Perth,First Class,618.0,No,0,Vegan
2024-01-09,PA008,Perth,New York,Economy,1865.0,No,0,Dairy Free
2024-09-26,PA007,New York,Perth,Premium Economy,1545.0,No,2,Dairy Free
2024-12-12,PA003,London,Perth,First Class,349.0,No,0,Vegan
2024-01-23,PA009,New York,Tokyo,Economy,1315.0,No,2,Vegan
2024-02-03,PA008,Perth,New York,Economy,1280.0,No,1,Egg Free
2024-04-24,PA011,Perth,Tokyo,Business Class,500.4,No,0,Dairy Free
2024-11-10,PA008,Perth,New York,Premium Economy,932.5,No,3,Dairy Free
2024-12-15,PA004,Perth,London,Economy,2500.0,No,2,Egg Free
2024-12-24,PA010,Tokyo,New York,Economy,1170.0,No,0,Egg Free
2024-06-20,PA005,London,Tokyo,Business Class,746.4,No,0,Vegetarian
2024-09-04,PA005,London,Tokyo,Business Class,355.2,No,3,
2024-06-06,PA007,New York,Perth,Business Class,645.6,No,3,Dairy Free
2024-10-04,PA006,Tokyo,London,Business Class,448.8,No,3,Dairy Free
2024-02-27,PA001,London,New York,Premium Economy,925.0,No,1,Egg Free
2024-11-01,PA012,Tokyo,Perth,Premium Economy,1185.0,No,2,Dairy Free
2024-03-10,PA008,Perth,New York,First Class,466.0,No,0,
2024-01-03,PA001,London,New York,First Class,584.0,No,3,Nut Free
2024-11-28,PA008,Perth,New York,Economy,2990.0,No,2,Vegetarian
2024-04-03,PA007,New York,Perth,Economy,1000.0,No,2,
2024-06-30,PA002,New York,London,Business Class,583.1999999999999,No,3,Egg Free
2024-12-24,PA001,London,New York,Economy,1800.0,No,1,Egg Free
2024-10-22,PA002,New York,London,Economy,2840.0,No,3,Vegan
2024-02-11,PA011,Perth,Tokyo,Business Class,574.8,No,1,Egg Free
2024-06-05,PA012,Tokyo,Perth,Premium Economy,1357.5,No,2,Dairy Free
2024-06-30,PA008,Perth,New York,First Class,533.0,No,0,Dairy Free
2024-08-24,PA011,Perth,Tokyo,Economy,1980.0,No,1,Egg Free
2024-07-16,PA011,Perth,Tokyo,Economy,2430.0,No,3,Egg Free
2024-04-16,PA007,New York,Perth,Premium Economy,802.5,No,1,Egg Free
2024-05-02,PA008,Perth,New York,Economy,1200.0,No,3,Vegetarian
2024-04-27,PA012,Tokyo,Perth,Premium Economy,1297.5,No,2,Vegetarian
2024-04-18,PA002,New York,London,Economy,2100.0,No,2,
2024-09-08,PA011,Perth,Tokyo,Economy,1195.0,No,1,Egg Free
2024-12-03,PA003,London,Perth,Economy,1590.0,No,0,Vegetarian
2024-08-04,PA001,London,New York,Premium Economy,705.0,No,0,Nut Free
2024-06-10,PA011,Perth,Tokyo,Business Class,339.59999999999997,No,1,Egg Free
2024-09-04,PA009,New York,Tokyo,Business Class,634.8,No,0,Vegan
2024-03-11,PA002,New York,London,Business Class,526.8,No,3,Vegan
2024-07-17,PA012,Tokyo,Perth,Premium Economy,517.5,No,1,
2024-02-01,PA001,London,New York,Economy,1950.0,No,1,Vegan
2024-04-15,PA005,London,Tokyo,Business Class,556.8,No,0,Vegetarian
2024-04-11,PA012,Tokyo,Perth,First Class,348.0,No,2,Dairy Free
2024-06-04,PA012,Tokyo,Perth,Economy,2420.0,No,1,Vegetarian
2024-05-16,PA005,London,Tokyo,Premium Economy,1400.0,No,0,Vegan
2024-08-02,PA004,Perth,London,Business Class,668.4,No,0,
2024-05-16,PA006,Tokyo,London,Business Class,271.2,No,1,Egg Free
2024-07-08,PA012,Tokyo,Perth,First Class,335.0,No,0,Vegan
2024-11-23,PA002,New York,London,Economy,2280.0,No,1,Egg Free
2024-09-14,PA010,Tokyo,New York,Business Class,554.4,No,2,
2024-09-26,PA008,Perth,New York,Economy,2970.0,No,2,Egg Free
2024-08-17,PA003,London,Perth,Economy,1745.0,No,3,Vegan
2024-02-11,PA009,New York,Tokyo,Premium Economy,1012.5,No,2,Vegan
2024-07-16,PA004,Perth,London,Economy,3220.0,No,3,Dairy Free
2024-06-09,PA010,Tokyo,New York,Premium Economy,1035.0,No,2,Nut Free
2024-08-31,PA002,New York,London,Premium Economy,1080.0,No,1,Dairy Free
2024-03-30,PA012,Tokyo,Perth,Economy,1170.0,No,1,Vegetarian
2024-08-28,PA012,Tokyo,Perth,First Class,314.0,No,3,Dairy Free
2024-02-15,PA012,Tokyo,Perth,Business Class,342.0,No,2,Dairy Free
2024-05-02,PA002,New York,London,First Class,538.0,No,0,
2024-09-25,PA007,New York,Perth,Economy,1380.0,No,2,Egg Free
2024-12-10,PA003,London,Perth,Premium Economy,1712.5,No,3,
2024-12-26,PA003,London,Perth,Premium Economy,1377.5,No,3,Vegetarian
2024-02-12,PA005,London,Tokyo,First Class,455.0,No,0,Vegetarian
2024-03-08,PA006,Tokyo,London,Premium Economy,1245.0,No,1,
2024-03-27,PA003,London,Perth,Business Class,746.4,No,2,
2024-07-31,PA010,Tokyo,New York,Business Class,531.6,No,3,
2024-06-04,PA002,New York,London,Business Class,522.0,No,0,Vegetarian
2024-05-27,PA006,Tokyo,London,Economy,3370.0,No,1,Egg Free
2024-01-23,PA005,London,Tokyo,Economy,2780.0,No,3,Egg Free
2024-12-05,PA010,Tokyo,New York,Economy,3230.0,No,0,Vegan
2024-04-16,PA012,Tokyo,Perth,First Class,423.0,No,1,Egg Free
2024-11-17,PA010,Tokyo,New York,First Class,202.0,No,3,Dairy Free
2024-02-07,PA007,New York,Perth,Premium Economy,515.0,No,0,
2024-05-25,PA007,New York,Perth,First Class,381.0,No,3,Vegetarian
2024-01-31,PA010,Tokyo,New York,Economy,3445.0,No,0,Vegetarian
2024-10-02,PA002,New York,London,Business Class,732.0,No,2,Nut Free
2024-12-17,PA011,Perth,Tokyo,First Class,201.0,No,0,Vegan
2024-08-27,PA012,Tokyo,Perth,Business Class,414.0,No,2,Vegetarian
2024-02-19,PA002,New York,London,First Class,238.0,No,0,Vegan
2024-01-20,PA009,New York,Tokyo,Business Class,769.1999999999999,No,2,Vegetarian
2024-03-12,PA002,New York,London,Business Class,331.2,No,2,Vegan
2024-01-18,PA006,Tokyo,London,Business Class,595.1999999999999,No,3,Vegetarian
2024-05-13,PA006,Tokyo,London,First Class,520.0,No,2,Dairy Free
2024-05-16,PA003,London,Perth,Premium Economy,1537.5,No,0,Vegan
2024-06-10,PA001,London,New York,Business Class,309.59999999999997,No,1,Vegan
2024-08-14,PA001,London,New York,Economy,1520.0,No,2,Nut Free
2024-12-09,PA011,Perth,Tokyo,Premium Economy,1575.0,No,2,Egg Free
2024-03-02,PA009,New York,Tokyo,First Class,619.0,No,0,Vegan
2024-01-27,PA005,London,Tokyo,Economy,2235.0,No,0,Egg Free
2024-01-05,PA001,London,New York,Business Class,654.0,No,1,Vegetarian
2024-10-07,PA010,Tokyo,New York,Premium Economy,1372.5,No,0,Egg Free
2024-12-05,PA004,Perth,London,Economy,1445.0,No,3,Dairy Free
2024-12-18,PA004,Perth,London,First Class,347.0,No,3,Egg Free
2024-03-03,PA009,New York,Tokyo,Premium Economy,1412.5,No,3,Vegetarian
2024-03-18,PA012,Tokyo,Perth,Economy,1495.0,No,1,
2024-06-22,PA008,Perth,New York,First Class,553.0,No,3,Egg Free
2024-05-09,PA001,London,New York,Economy,3010.0,No,0,Vegan
2024-02-29,PA003,London,Perth,Business Class,535.1999999999999,No,2,Dairy Free
2024-04-28,PA003,London,Perth,First Class,581.0,No,0,Vegetarian
2024-08-16,PA011,Perth,Tokyo,Premium Economy,1067.5,No,0,Vegan
2024-10-16,PA011,Perth,Tokyo,Premium Economy,1730.0,No,1,
2024-08-29,PA010,Tokyo,New York,Business Class,336.0,No,1,
2024-03-31,PA012,Tokyo,Perth,Premium Economy,930.0,No,3,Dairy Free
2024-09-25,PA005,London,Tokyo,Economy,3285.0,No,2,Vegan
2024-05-09,PA007,New York,Perth,First Class,352.0,No,0,Vegan
2024-12-16,PA009,New York,Tokyo,Economy,1580.0,No,0,Dairy Free
2024-06-24,PA001,London,New York,Economy,3155.0,No,0,Vegetarian
2024-04-10,PA011,Perth,Tokyo,Premium Economy,1155.0,No,2,Nut Free
